
Nom de l'image                 PID Nom de la sessio NumÇro de s Utilisation  êtat            Nom d'utilisateur                                  Temps proces Titre de la fenàtre                                                     
========================= ======== ================ =========== ============ =============== ================================================== ============ ========================================================================
Antigravity IDE.exe          18596 Console                    8        28 Ko Running         DUGHU\HP                                                0:00:00 N/A                                                                     
Antigravity IDE.exe          23736 Console                    8   142ˇ212 Ko Running         DUGHU\HP                                                0:20:34 N/A                                                                     
Antigravity IDE.exe           2960 Console                    8     9ˇ348 Ko Running         DUGHU\HP                                                0:00:05 OleMainThreadWndName                                                    
Antigravity IDE.exe           1952 Console                    8   503ˇ588 Ko Unknown         DUGHU\HP                                                0:45:39 N/A                                                                     
language_server_windows_x     4608 Console                    8   151ˇ316 Ko Unknown         DUGHU\HP                                                0:00:46 N/A                                                                     
conhost.exe                  18056 Console                    8       172 Ko Unknown         DUGHU\HP                                                0:00:00 N/A                                                                     
Antigravity IDE.exe          22256 Console                    8     1ˇ312 Ko Unknown         DUGHU\HP                                                0:00:01 N/A                                                                     
Antigravity IDE.exe          13676 Console                    8     1ˇ188 Ko Unknown         DUGHU\HP                                                0:00:01 N/A                                                                     
Antigravity IDE.exe           1680 Console                    8    16ˇ616 Ko Running         DUGHU\HP                                                0:00:11 OleMainThreadWndName                                                    
Antigravity IDE.exe          20460 Console                    8   478ˇ104 Ko Running         DUGHU\HP                                                0:19:33 OleMainThreadWndName                                                    
Antigravity IDE.exe          14116 Console                    8    92ˇ544 Ko Running         DUGHU\HP                                                2:39:59 OleMainThreadWndName                                                    
Antigravity IDE.exe          20676 Console                    8    29ˇ304 Ko Running         DUGHU\HP                                                0:00:59 OleMainThreadWndName                                                    
Antigravity IDE.exe          17076 Console                    8     1ˇ148 Ko Unknown         DUGHU\HP                                                0:00:07 N/A                                                                     
conhost.exe                   7304 Console                    8        32 Ko Unknown         DUGHU\HP                                                0:00:00 N/A                                                                     
powershell.exe               21536 Console                    8       724 Ko Running         DUGHU\HP                                                0:00:06 N/A                                                                     
conhost.exe                   9428 Console                    8        20 Ko Unknown         DUGHU\HP                                                0:00:00 N/A                                                                     
powershell.exe               17488 Console                    8       724 Ko Running         DUGHU\HP                                                0:00:06 N/A                                                                     
language_server_windows_x    11896 Console                    8    64ˇ588 Ko Unknown         DUGHU\HP                                                0:00:29 N/A                                                                     
conhost.exe                  25896 Console                    8        36 Ko Unknown         DUGHU\HP                                                0:00:00 N/A                                                                     
Antigravity IDE.exe          21752 Console                    8    17ˇ536 Ko Unknown         DUGHU\HP                                                0:00:22 N/A                                                                     
Antigravity IDE.exe          14660 Console                    8   496ˇ728 Ko Unknown         DUGHU\HP                                                0:05:48 N/A                                                                     
Antigravity IDE.exe           9792 Console                    8    20ˇ272 Ko Unknown         DUGHU\HP                                                0:00:01 N/A                                                                     
Antigravity IDE.exe           8032 Console                    8     3ˇ696 Ko Unknown         DUGHU\HP                                                0:00:02 N/A                                                                     
Antigravity IDE.exe          19400 Console                    8   298ˇ564 Ko Unknown         DUGHU\HP                                                0:43:16 N/A                                                                     
conhost.exe                  16336 Console                    8       164 Ko Unknown         DUGHU\HP                                                0:00:02 N/A                                                                     
powershell.exe               17056 Console                    8     3ˇ912 Ko Running         DUGHU\HP                                                0:00:15 N/A                                                                     
conhost.exe                  25704 Console                    8       168 Ko Unknown         DUGHU\HP                                                0:00:00 N/A                                                                     
powershell.exe                7524 Console                    8     4ˇ484 Ko Running         DUGHU\HP                                                0:00:10 N/A                                                                     
SystemSettings.exe           25224 Console                    8    14ˇ980 Ko Running         DUGHU\HP                                                0:00:13 N/A                                                                     
ApplicationFrameHost.exe      4692 Console                    8       736 Ko Running         DUGHU\HP                                                0:00:00 Paramätres                                                              
svchost.exe                   6156 Console                    8       644 Ko Unknown         DUGHU\HP                                                0:00:00 N/A                                                                     
svchost.exe                  18808 Services                   0       128 Ko Unknown         AUTORITE NT\SERVICE LOCAL                               0:00:00 N/A                                                                     
dllhost.exe                   4652 Console                    8        56 Ko Running         DUGHU\HP                                                0:00:00 OleMainThreadWndName                                                    
svchost.exe                  11332 Console                    8       828 Ko Unknown         DUGHU\HP                                                0:00:00 N/A                                                                     
svchost.exe                   8456 Services                   0       496 Ko Unknown         AUTORITE NT\SERVICE LOCAL                               0:00:00 N/A                                                                     
svchost.exe                  11164 Services                   0       992 Ko Unknown         AUTORITE NT\SERVICE LOCAL                               0:00:02 N/A                                                                     
svchost.exe                  14768 Services                   0     3ˇ516 Ko Unknown         AUTORITE NT\Systäme                                     0:01:09 N/A                                                                     
WmiPrvSE.exe                  8720 Services                   0     9ˇ412 Ko Unknown         AUTORITE NT\SERVICE LOCAL                               0:01:23 N/A                                                                     
svchost.exe                  20692 Services                   0     3ˇ640 Ko Unknown         AUTORITE NT\SERVICE LOCAL                               0:00:02 N/A                                                                     
svchost.exe                   1336 Services                   0     1ˇ756 Ko Unknown         AUTORITE NT\Systäme                                     0:00:00 N/A                                                                     
ShellHost.exe                17108 Console                    8     4ˇ572 Ko Running         DUGHU\HP                                                0:00:00 Quick Settings                                                          
chrome.exe                    2984 Console                    8    62ˇ280 Ko Unknown         DUGHU\HP                                                0:02:56 N/A                                                                     
chrome.exe                   11208 Console                    8    15ˇ472 Ko Unknown         DUGHU\HP                                                0:00:15 N/A                                                                     
conhost.exe                  14172 Console                    8        20 Ko Unknown         DUGHU\HP                                                0:00:00 N/A                                                                     
powershell.exe                3572 Console                    8       716 Ko Running         DUGHU\HP                                                0:00:07 N/A                                                                     
conhost.exe                  21204 Console                    8       164 Ko Unknown         DUGHU\HP                                                0:00:00 N/A                                                                     
powershell.exe               13232 Console                    8     3ˇ624 Ko Running         DUGHU\HP                                                0:00:05 N/A                                                                     
conhost.exe                  19276 Console                    8        28 Ko Unknown         DUGHU\HP                                                0:00:00 N/A                                                                     
powershell.exe               24288 Console                    8       724 Ko Running         DUGHU\HP                                                0:00:05 N/A                                                                     
conhost.exe                  13132 Console                    8        20 Ko Unknown         DUGHU\HP                                                0:00:01 N/A                                                                     
powershell.exe               15920 Console                    8       164 Ko Running         DUGHU\HP                                                0:00:06 N/A                                                                     
conhost.exe                  26452 Console                    8        20 Ko Unknown         DUGHU\HP                                                0:00:00 N/A                                                                     
powershell.exe               19328 Console                    8       160 Ko Running         DUGHU\HP                                                0:00:02 N/A                                                                     
conhost.exe                  10124 Console                    8        20 Ko Unknown         DUGHU\HP                                                0:00:00 N/A                                                                     
powershell.exe               12100 Console                    8       156 Ko Running         DUGHU\HP                                                0:00:01 N/A                                                                     
MoNotificationUx.exe         16600 Console                    8     5ˇ028 Ko Unknown         DUGHU\HP                                                0:00:00 N/A                                                                     
powershell.exe               18528 Console                    8       156 Ko Not Responding  DUGHU\HP                                                0:00:00 OleMainThreadWndName                                                    
powershell.exe               15508 Console                    8       160 Ko Not Responding  DUGHU\HP                                                0:00:00 OleMainThreadWndName                                                    
cmd.exe                      15436 Console                    8        16 Ko Unknown         DUGHU\HP                                                0:00:00 N/A                                                                     
more.com                      2904 Console                    8        28 Ko Unknown         DUGHU\HP                                                0:00:00 N/A                                                                     
conhost.exe                  20392 Console                    8        16 Ko Unknown         DUGHU\HP                                                0:00:00 N/A                                                                     
powershell.exe               12688 Console                    8       156 Ko Running         DUGHU\HP                                                0:00:00 N/A                                                                     
cmd.exe                      23680 Console                    8        12 Ko Unknown         DUGHU\HP                                                0:00:00 N/A                                                                     
more.com                     24588 Console                    8        20 Ko Unknown         DUGHU\HP                                                0:00:00 N/A                                                                     
conhost.exe                  17804 Console                    8        16 Ko Unknown         DUGHU\HP                                                0:00:00 N/A                                                                     
powershell.exe                4204 Console                    8       732 Ko Running         DUGHU\HP                                                0:00:06 N/A                                                                     
conhost.exe                  16296 Console                    8        20 Ko Unknown         DUGHU\HP                                                0:00:01 N/A                                                                     
powershell.exe               18692 Console                    8       724 Ko Running         DUGHU\HP                                                0:00:03 N/A                                                                     
conhost.exe                  22956 Console                    8        20 Ko Unknown         DUGHU\HP                                                0:00:01 N/A                                                                     
powershell.exe               23904 Console                    8       724 Ko Running         DUGHU\HP                                                0:00:02 N/A                                                                     
svchost.exe                  21196 Services                   0     2ˇ276 Ko Unknown         AUTORITE NT\Systäme                                     0:00:00 N/A                                                                     
svchost.exe                  19864 Services                   0       568 Ko Unknown         AUTORITE NT\Systäme                                     0:00:00 N/A                                                                     
WmiPrvSE.exe                  4724 Services                   0     9ˇ852 Ko Unknown         AUTORITE NT\SERVICE RêSEAU                              0:00:00 N/A                                                                     
conhost.exe                  18396 Console                    8     1ˇ820 Ko Unknown         DUGHU\HP                                                0:00:00 N/A                                                                     
powershell.exe               15048 Console                    8    40ˇ272 Ko Running         DUGHU\HP                                                0:00:01 N/A                                                                     
chrome.exe                   19700 Console                    8     6ˇ980 Ko Unknown         DUGHU\HP                                                0:00:00 N/A                                                                     
chrome.exe                    9732 Console                    8     3ˇ748 Ko Unknown         DUGHU\HP                                                0:00:00 N/A                                                                     
svchost.exe                   3396 Services                   0       932 Ko Unknown         AUTORITE NT\SERVICE LOCAL                               0:00:00 N/A                                                                     
NgcIso.exe                   11888 Services                   0       956 Ko Unknown         AUTORITE NT\SERVICE LOCAL                               0:00:00 N/A                                                                     
chrome.exe                   20360 Console                    8     2ˇ044 Ko Unknown         DUGHU\HP                                                0:00:00 N/A                                                                     
chrome.exe                    8676 Console                    8     5ˇ968 Ko Unknown         DUGHU\HP                                                0:00:01 N/A                                                                     
chrome.exe                    3556 Console                    8     3ˇ096 Ko Unknown         DUGHU\HP                                                0:00:00 N/A                                                                     
chrome.exe                   25480 Console                    8    21ˇ308 Ko Unknown         DUGHU\HP                                                0:00:01 N/A                                                                     
chrome.exe                   14148 Console                    8     2ˇ368 Ko Unknown         DUGHU\HP                                                0:00:00 N/A                                                                     
svchost.exe                  18152 Services                   0     2ˇ052 Ko Unknown         AUTORITE NT\Systäme                                     0:00:00 N/A                                                                     
cmd.exe                       9900 Console                    8     8ˇ024 Ko Unknown         DUGHU\HP                                                0:00:00 N/A                                                                     
tasklist.exe                 16072 Console                    8    12ˇ244 Ko Unknown         DUGHU\HP                                                0:00:00 N/A                                                                     
